"","2006-02-01","2006-03-01","2006-04-01","2006-05-01","2006-06-01","2006-07-01","2006-08-01","2006-09-01","2006-10-01","2006-11-01","2006-12-01","2007-01-01","2007-02-01","2007-03-01","2007-04-01","2007-05-01","2007-06-01","2007-07-01","2007-08-01","2007-09-01","2007-10-01","2007-11-01","2007-12-01","2008-01-01","2008-02-01","2008-03-01","2008-04-01","2008-05-01","2008-06-01","2008-07-01","2008-08-01","2008-09-01","2008-10-01","2008-11-01","2008-12-01","2009-01-01","2009-02-01","2009-03-01","2009-04-01","2009-05-01","2009-06-01","2009-07-01","2009-08-01","2009-09-01","2009-10-01","2009-11-01","2009-12-01","2010-01-01","2010-02-01","2010-03-01","2010-04-01","2010-05-01","2010-06-01","2010-07-01","2010-08-01","2010-09-01","2010-10-01","2010-11-01","2010-12-01","2011-01-01","2011-02-01","2011-03-01","2011-04-01","2011-05-01","2011-06-01","2011-07-01","2011-08-01","2011-09-01","2011-10-01","2011-11-01","2011-12-01","2012-01-01","2012-02-01","2012-03-01","2012-04-01","2012-05-01","2012-06-01","2012-07-01","2012-08-01","2012-09-01","2012-10-01","2012-11-01","2012-12-01","2013-01-01","2013-02-01","2013-03-01","2013-04-01","2013-05-01","2013-06-01","2013-07-01","2013-08-01","2013-09-01","2013-10-01","2013-11-01","2013-12-01","2014-01-01","2014-02-01","2014-03-01","2014-04-01","2014-05-01","2014-06-01","2014-07-01","2014-08-01","2014-09-01","2014-10-01","2014-11-01","2014-12-01","2015-01-01","2015-02-01","2015-03-01","2015-04-01","2015-05-01","2015-06-01","2015-07-01","2015-08-01","2015-09-01","2015-10-01","2015-11-01","2015-12-01","2016-01-01","2016-02-01","2016-03-01","2016-04-01","2016-05-01","2016-06-01","2016-07-01","2016-08-01","2016-09-01","2016-10-01","2016-11-01","2016-12-01","2017-01-01","2017-02-01","2017-03-01","2017-04-01","2017-05-01","2017-06-01","2017-07-01","2017-08-01","2017-09-01","2017-10-01","2017-11-01","2017-12-01","2018-01-01","2018-02-01","2018-03-01","2018-04-01","2018-05-01","2018-06-01","2018-07-01","2018-08-01","2018-09-01","2018-10-01","2018-11-01","2018-12-01","2019-01-01","2019-02-01","2019-03-01","2019-04-01","2019-05-01","2019-06-01","2019-07-01","2019-08-01","2019-09-01","2019-10-01","2019-11-01","2019-12-01","2020-01-01","2020-02-01","2020-03-01","2020-04-01","2020-05-01","2020-06-01","2020-07-01","2020-08-01","2020-09-01","2020-10-01","2020-11-01","2020-12-01","2021-01-01","2021-02-01","2021-03-01","2021-04-01","2021-05-01","2021-06-01","2021-07-01","2021-08-01","2021-09-01","2021-10-01","2021-11-01","2021-12-01","symbols"
"1310",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015000,"00353.HK"
"1311",5233185,2313403,10099489,2068817,2996215,1477725,13666413,22084350,6155492,58079708,417840,26894601,2129965,4789865,40255280,6043387,11163451,4461710,10779465,6675242,2557993,5870134,927399,805105,759014,1508300,2581703,3952152,3577115,682810,234397,4402601,5034458,1987285,2649714,1019121,4250752,15011650,4329224,40664966,88129670,34539028,19210431,9854898,7867616,19047372,13870235,67344077,13381055,53870733,133129088,52219761,23490736,23307297,123060319,145703371,133568911,51781537,52436818,77562148,27568529,37956418,28415077,39204277,239528876,102190730,119893417,44232906,28125864,42538559,19323837,17414612,47467638,112627825,29007199,25176121,7259128,48982396,62451761,139500797,43094364,77832249,36028304,124618386,18782427,24509180,72954915,122259203,278594295,142101709,289076320,161487960,274364414,124940041,108470745,572742960,341628722,761743696,198313347,148715082,90957613,112318909,134166176,140365994,74949629,132460836,115329060,113268117,45627492,398287331,1446041949,1023592896,733166337,838077853,535665792,389926813,416676519,442728332,205111088,234347308,133643289,493711595,284935846,168770048,245119684,226444472,492376241,454786753,200541502,258676964,392830208,174723541,285291974,646544941,335372671,266469753,258612698,326484113,258189832,368094362,295798090,445872506,249976168,278101133,237308822,580846884,580007194,425570714,311351899,216395070,389295909,188062411,306418178,207021474,329673669,461727114,497251353,498089237,267840215,392654587,252237269,220203930,292697440,289114877,195331880,340815061,566041724,435049000,585496197,634741412,199350133,525168710,416522806,1058916364,456649982,452936366,460010161,748298378,505425805,665238338,417432322,402682996,238793882,255828414,1397131545,824637531,676795583,414751666,417589972,247703938,396907953,"00354.HK"
"1312",15581669,69951143,231075029,26243767,22221130,29379398,12456112,31659324,40817297,37179522,9979683,32506809,103186741,204273813,727246187,368644805,425686716,235427166,441602458,46599370,117054642,58369352,37032962,74160452,138245200,38942945,79269987,65031636,34363416,18530153,15561121,54003337,24339596,10764186,84017913,22285412,19059093,14194774,35022614,79688050,44406180,51490528,121261893,30786868,75931504,79536883,118401049,86562790,41910329,152459433,90817915,53986334,29292177,52553556,49299663,150751994,204521783,92483345,103231289,222868840,83200777,102932050,50423172,35525878,40705502,27121781,77703799,49743034,39118585,25904788,19251946,23096233,41439494,37409064,12318819,19043580,14428579,13687402,14766392,87965987,67782955,59336496,111046080,190876053,45545594,57551989,24636646,84062573,45017934,29910175,20101335,8993333,35880320,19695783,25538984,60644588,30451428,22635893,21922873,11881238,37583244,63729361,27288155,31535378,21433645,14274848,27326479,22314827,17402092,40661637,83384105,176717274,107085065,67180344,24841367,13215715,14691524,9175597,22645805,22731500,12316326,10668431,6841420,9406634,11709108,9925555,15206298,70216697,13088129,32842140,33010048,13574138,28400947,62137500,44941336,103266500,97219609,23361218,74720035,24121876,41986705,42991643,17702002,27426989,15324353,36003676,11039207,8744731,16431728,6288956,4641780,3386792,16886917,20503624,6464015,3197064,3772408,15465422,17752177,10681505,5215416,2554829,8176813,10121926,9112491,56621188,4590558,4593186,6454279,8070670,3583213,2977787,3324597,4595779,2164767,5153324,2057907,2843360,1068667,5821842,4269269,4476370,10430855,4582661,3145610,58920102,3909121,34562934,30135583,5840635,3316744,"00355.HK"
"1313",10000,0,130000,0,0,0,0,0,0,0,0,0,30000,1e+05,10000,0,70000,60000,2740000,3060000,3240000,450000,10000,210000,590000,2250000,570000,460000,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176523044,1968785691,184257518,76171540,134406666,33881039,73845000,494841417,394501422,235656248,107941437,27450000,11070000,17490000,12420000,15685000,13145654,5490000,32502524,17304217,7630000,9011198,19987686,14401956,198297866,37935910,64740000,18630000,9600000,26430920,16180000,10980000,14838047,13492802,10605000,6810000,18516622,26200000,24610000,19251328,9810000,15691000,10050990,8150000,12270000,6690000,6990000,8634940,2400000,52820000,38480000,10850000,10410000,10020000,19290000,1081790000,20050866,17580000,5100000,4061246,6780000,2850000,54060000,1110000,6900000,630000,7305540,4440000,2280000,3180000,51120000,6870000,4950000,630000,1770000,14670000,6150000,1920000,960000,4546065,3902866,1380999,35100000,11490000,9900019,960029,4050000,21480000,"00356.HK"
"1314",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14282230,22128788,36579332,29199753,21121551,51688918,17400893,15758140,11466738,"00357.HK"
"1315",412922038,389620986,364753855,343846217,310118978,222777475,197555607,223768837,181591937,363806964,139967868,280156194,249597065,218421907,361521488,354855985,239033121,296131312,753170653,422425165,424424339,424840118,150345671,263261054,185912697,269423382,273015519,132383653,143224702,101333536,176694679,265010944,378142053,290478453,326935391,260291998,301990538,566880649,424958052,353392160,429723621,398221568,367209051,268186178,164544740,186051099,146682782,196591708,292337097,410303425,327113127,536641415,370125374,360911074,274510577,350477507,538086419,622530607,359903503,371763626,306592109,488662022,392170833,370696093,260883040,290116816,483836599,549185718,752632890,385289083,287161357,308030460,384455554,401257410,229606909,378078751,262385706,199777048,281714006,350140156,244532863,191193016,123916187,232920852,185965383,236550415,371064953,327411373,294069071,344629179,339204171,258740976,241904723,195840255,178673015,184135287,137205855,246949083,167617825,165161414,145960066,271255539,157864313,150223985,190134766,192211225,275777398,362430899,129764829,212840479,414854865,212528877,236078278,332443226,218437188,277467855,193149057,274230599,348864676,165268642,134414027,287685451,168248587,137918413,112632429,223452522,152758143,123156462,119300591,588954611,221011572,218368145,334591141,249786324,177532491,147913434,216374591,336429902,350269990,291392183,269488543,215807915,242671168,385760993,341517528,208060595,190807406,148815106,174558569,178892452,136104435,89694263,92869880,105087207,61509484,82797901,122590502,110580375,134485661,113136333,92494151,65437227,67633289,75896498,67599183,82128556,102820993,87511684,118859259,146891677,68171028,78242644,130616277,331127212,147200591,147905717,79891814,327005916,244886019,362218283,530437472,461792888,369604041,540570532,302954951,303272138,260119636,321139651,200945320,139205439,126144371,"00358.HK"
"1316",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3468000,14552003,3416000,1328000,3013719,5496000,6625094,6468000,8204000,3096000,9468000,16104000,2224000,6020000,7528000,21264000,4188000,7560000,2968000,3740000,2520000,5632000,2660000,3808000,2208000,1824000,3048000,15020000,652000,588570,1428500,1876000,768040,1664000,7642000,5044000,2874289,1460000,1440000,774000,2628000,528000,380000,724000,1724000,344000,2236000,5560000,4408000,1784000,2372000,5784000,6996000,33554000,10196000,19164000,1620000,7468000,19360000,8448000,11100000,2632000,5400000,3352500,22192000,"00359.HK"
"1317",936610,283808,2984705,271997,165697,110233,48734,168948,44950,747072,763974,1360440,1105386,918272,2414510,2294515,7491585,2113658,377191,1582439,240174,821034,4598822,17337577,6933781,2329225,14665087,16005002,3672293,817020,3263610,2158655,9756946,4172506,3187813,941723,1341914,694955,2438735,1586738,2248957,33725551,6455358,18700711,327525,4351572,3532109,2299126,488779,2240081,25641115,11369487,16449196,17104397,16781366,1543739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60988428,6427406,52631224,15090112,10839941,49457755,22317697,144219274,67013706,17332531,23665035,20525341,9786875,41633923,43095283,50792099,80483356,37794015,342977741,77000325,136527037,53397115,25782892,70554671,77105194,50129197,482411720,211225994,31216349,74684138,42493646,126511757,183551632,307323151,422743944,575428377,0,0,328507864,185956680,66983000,41297000,27938400,51090000,32747893,151192500,46307040,66264000,36251460,146051180,304400065,98105900,48578926,14394000,13117500,11769000,11065772,20269904,96981680,27761254,13955680,21088000,23331500,43115042,27646572,14635040,266302538,126895220,31615676,30575800,17223000,17663110,10524000,5094400,33800180,2314840,17346000,2988000,5411800,5190000,18389007,13596968,5523680,4308000,3876392,7070446,20090842,13115520,1939250,261000,1110600,1581000,2472950,1339744,9996300,1856000,8571203,2385576,1487235,918000,1003728,13563000,1961762,4878380,2202000,1799530,2341800,810000,9237369,14281560,2363300,991500,2360905,31878246,"00036.HK"
"1318",4137105,11001427,1282890,4222129,1349079,2638965,14269999,964320,1278585,1558410,340095,473550,1420649,464940,895440,1329169,1192024,2115669,824920,809750,1185310,1192895,340659,566415,172200,751120,255020,800730,498610,359050,148645,547528,803355,165400,461075,420000,146140,67150,195385,319520,1840860,444505,3508610,4125913,1280030,3130610,821115,717530,3330197,3566258,5994700,4231310,2525455,2228110,3401052,2959260,2585518,6371305,7200198,8860663,2081935,2970207,3072540,1073035,2055825,1113374,3991870,7510248,6520015,4594500,1928440,541895,2122336,861785,3857000,1184255,2344735,4755707,6189725,1066369,1294956,2613830,3325860,3763261,3031445,3279605,5340653,7741080,13869972,101883167,307956400,392330937,243623605,102690192,65545685,212224804,251394665,171311895,28450530,52924870,43776900,69207925,44360635,71716345,36915385,72441070,66930765,58057041,25764200,238193590,524105055,841036469,459367007,336529510,78044823,70374235,56893042,75614410,59856065,70348960,64676612,56452205,36689165,18052610,147162600,62703440,16355255,50541969,30017220,33158230,16473185,16215150,62294960,58229845,14902200,15424125,27607850,34448760,29316440,650440751,137664046,57182062,127731095,66271385,34841360,39136205,18391502,32747575,8773525,10844795,10801000,6336100,6197045,3263000,19692000,16726610,6992000,15154415,15241516,5408405,12328400,25608410,8799914,31989497,29219740,17816200,19055910,182954425,46696000,29090150,8680000,15036000,123019435,19032765,88591820,95674310,23349880,20674040,51756465,30213740,43180800,43445118,36860270,160877000,224968000,175945350,48304400,16980646,15134915,64349000,53098000,"00360.HK"
"1319",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35706236,6575947,2678491,4644558,3569037,23724805,67467703,15287714,172016226,19982924,16384801,12577379,10894734,13424189,2707031,5649278,21852887,19161703,31440714,11430642,8919946,9705247,10883635,6272373,5509834,6148909,4554709,8471396,29497532,20142329,14051729,13572791,11941232,7931423,8668648,6904737,16249307,16912789,27610515,7780164,4483418,3897871,4008042,6169675,6474150,10114672,41813043,106647883,151839190,228300996,146140867,182841295,77485809,47215611,66914243,38750052,"03600.HK"
"1320",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,455063193,53612051,18135018,13862700,13091230,27200793,34634184,30904734,63710525,58776699,25522006,6651000,4481000,8306000,12051000,67185961,166974600,19728600,12620100,6949000,11855000,9542100,2400000,7505000,2970000,19878000,11957000,"03601.HK"
"1321",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,366301871,80383233,52741022,33748352,37118069,43932783,46276104,45585091,32277000,68754000,48009000,27205000,98271000,68472000,42913000,45542000,107982000,41421000,55932000,156951000,111126000,123588000,81318000,80787000,129954000,86841000,"03603.HK"
"1322",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,185652683,149437649,25936489,36613976,61711513,30931073,58173404,56972768,45342570,35424066,49963474,27484476,38952077,26489624,16679346,26137980,41625815,56434410,34206991,67943995,119983891,38978174,23626202,31212638,44238411,25586659,50146324,36542876,49977333,49276663,49246295,31564535,42900260,23827544,49637299,36949742,29995820,34702422,45379868,41308070,34504140,45092041,31401872,42141315,29869717,18457660,26164089,24087241,26285166,31317709,31631408,28196842,27635111,25516289,20484082,24583278,60862431,28874376,30326163,25680883,95007611,57943334,63053483,49709977,106358194,82431431,66203691,71985225,116935521,83965042,155093171,126837227,164343888,81990723,119739874,93633150,103263148,111641564,65383852,69602365,60808055,53060684,"03606.HK"
"1323",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71121112,23258052,16145155,9063755,9289567,2158291,3552514,6002246,5689791,5248681,3478995,1575392,2906601,3331958,9300070,10492117,13527372,15252432,58147755,51423448,19435096,5188294,3381849,3111398,6230673,7157532,3681168,2786141,1819588,6359333,1940360,1879976,1578018,5676669,45896446,19692410,41306799,13535254,3620779,40411451,7664288,16005990,22643645,8979739,3478989,6115149,22171028,7803444,8935101,11510872,7911104,3956862,5746239,59092989,71497229,56121320,18111764,15996064,19455066,6854241,5271282,12365952,9293346,1933635,4713048,8164214,8845833,15336449,10969985,9961418,21706992,14910678,5938250,5849777,1738286,16037431,1324532,2656867,14439680,9851832,7186206,10351241,8472032,5691311,7290929,6499541,2667727,5920049,8786892,11615447,3111919,2404390,10444228,52927,4042642,1132500,2287500,10280000,"03608.HK"
"1324",11401469,15744886,22946352,11411713,5316589,4968295,5203906,43946363,7560005,14607812,50307829,17664558,16236594,12692202,36601482,14177569,35781969,27914649,14566837,9680492,25322940,9240005,8215613,4281953,5152686,3144879,10161957,8369272,5910734,4445856,2110245,1157562,1710732,5183417,1608293,778537,758049,2663416,1423903,44079533,59158566,16339033,8727809,32637088,7918540,10827809,9424395,14771715,6074636,19207325,53770273,81623453,7344881,10254154,14446148,10469272,17578546,13665372,9782934,17896106,12384882,41989779,41754167,33576455,248240609,86653212,67322958,28293672,41771977,53350000,2230000,13580000,10160000,21140500,11750000,10440000,3950000,9940000,6290000,6835000,5190000,3470000,1120000,24862950,1350000,10620000,17515000,16205000,90279140,36980000,7660000,32390000,21714490,2720000,271475000,30680000,324657180,511980000,152034685,66750000,57470000,114630000,391685000,975265000,428670000,116180000,94155000,299375000,61940000,133940000,303430000,357856900,536675000,1116718510,416540010,474060000,108300000,1042455000,446506900,201751000,95530000,85360520,36850000,19890000,234670000,856896000,234982000,100048000,249325000,360890775,244474400,97828000,204390300,95944600,18940100,16200004,33892552,63248000,16514000,4678000,9992000,88325000,9624000,22072000,53832340,37950000,20610001,58172000,18915000,6480004,14700000,9604000,25800000,64300000,15980000,19710000,16470000,53570000,43820000,8600000,3900000,19380000,9161500,21609500,46510000,23340000,162440000,522894000,135720000,65700000,1.8e+07,7100000,4470000,22910000,12276000,4440000,31920000,20640000,9330000,21870000,98100001,56710000,181790000,881390200,93238000,156322000,148669800,38325019,107860001,319040000,201344000,"00361.HK"
"1325",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6644329,17891680,13072257,22513671,18666157,18584714,14161598,22476500,16351489,14374029,35784043,10238527,11418978,8431415,13566308,23907637,13193040,26299376,27674204,25739860,30243130,33618068,43057049,13198273,18892563,23917054,49690436,47813992,35687139,19239917,26414594,44988124,26377580,42974966,33287496,26800667,48899974,35662526,37557820,21397493,13346444,10516622,15431009,19186316,"03613.HK"
"1326",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,245511677,5450642,4358564,2009598,4407359,5363364,2340802,2352089,27899199,59072733,14453021,10108134,5976309,5978400,4566312,6105821,3929200,3948002,2051290,1261689,541022,2515022,8157112,3872801,708135,9067864,9149334,7327822,34087534,5859334,13185066,7573555,7892000,9066000,5942000,22740000,11358000,14986000,"03616.HK"
